0,1
15.242447,5.843673
8.355493,1.6541862
14.313482,6.925656
8.073006,1.8171779
9.293863,3.3746514
8.900894,1.4633502
-1.5227673,10.223063
13.753176,6.36771
-0.23051031,9.993138
-1.0593357,9.825916
-0.109408036,10.059813
-1.2823659,9.8555355
13.822203,6.3191185
9.21504,3.6268756
13.967543,6.8728085
-0.90551686,10.517816
13.66176,6.8082347
15.070955,5.670713
-0.850056,10.392384
-1.2507496,10.229875
8.035026,1.5940962
14.321975,5.594271
-1.2896587,9.989282
8.954289,3.6065037
15.293718,5.6394444
-0.4888997,10.603805
8.160333,1.7778132
15.054097,6.3275337
-0.13893126,10.179296
14.309314,6.8930182
-0.6535019,10.716532
8.611395,3.634716
14.325601,6.133508
-0.26362056,9.694086
15.277789,5.8434353
-1.2108749,10.186895
13.373297,5.7476068
7.7522187,2.0335228
7.8569,2.3937008
-1.4032769,10.120874
8.590164,1.5148401
7.863761,2.4275842
-0.60398656,10.764661
13.319924,6.1179733
-1.3496321,10.386634
-1.0182916,10.254167
14.461921,6.855512
-0.39016134,10.501932
8.893674,3.843975
-1.1909648,10.050678
-0.6614086,9.62076
-0.84422123,9.834146
-0.9708913,10.175522
8.782318,3.823213
-1.1245009,10.321591
12.755525,5.7581916
-0.52049834,10.684446
8.999557,3.1945055
7.8377237,1.9424803
14.714602,5.664703
8.484336,1.5438848
14.5954685,5.8460994
8.875116,1.5908871
8.664325,3.4423058
8.293461,1.5704406
13.867639,6.5408764
8.828693,3.470175
13.868818,6.4760184
8.379783,1.6357213
15.186759,6.1587834
15.154289,5.718385
8.635733,3.648623
7.728597,2.0589633
8.359182,1.7830497
14.537491,6.0549774
8.865785,3.5033364
14.370286,6.9333205
-0.20782243,9.698977
13.52952,6.7590437
9.266249,3.7148998
7.8490996,2.1848946
13.041387,5.94807
8.718701,3.4373646
-0.32478043,9.5437975
-0.6119005,10.318516
7.9082828,2.2349956
-0.43183208,9.636852
-0.48141307,10.388505
-0.27535874,9.590395
12.963222,5.622177
14.778692,6.055934
13.608568,6.182367
14.688857,5.5205774
14.692056,6.0836034
-0.5610522,9.797809
9.076077,1.3227017
14.938961,6.192114
-0.32236743,9.662747
14.60931,5.7046223
8.004319,2.0868049
9.228905,0.9228593
9.377506,0.84630084
9.446155,4.109216
9.629191,4.2870245
13.587717,6.044319
13.647767,5.9126387
9.279206,0.9675715
9.257296,1.0092148
9.267984,1.0303241
9.34803,4.003957
9.569335,4.2416105
13.255822,6.033246
13.511797,6.17915
9.33334,1.0772855
9.370065,3.809683
9.724454,4.333249
13.277276,5.984456
13.969354,6.177818
9.881112,2.1327953
9.688729,3.662537
11.250919,4.9499745
12.958852,5.731871
14.018271,6.067337
10.038144,2.4155393
9.827905,3.4733322
11.505216,5.048182
12.667993,5.556945
14.147428,5.7843404
10.09943,2.531041
9.943998,3.329556
11.807522,5.168224
12.531431,5.5220914
14.226636,5.6618185
10.1573,2.7250848
9.919985,3.3065627
11.847003,5.2035656
12.364551,5.426902
14.330011,5.591794
10.170088,2.7126894
9.964609,3.2482126
11.930835,5.1803536
12.285163,5.380869
14.345407,5.6638355
10.075465,2.765265
10.042621,3.1547763
11.90701,5.193477
12.196753,5.3291917
14.36176,5.5786123
10.08226,2.8127608
